gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,3,288.916,E31;E32;E4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i000,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i000\tripinfo.xml
1,1,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i001,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i001\tripinfo.xml
1,2,3,306.931,E35;E41;E43,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i002,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i002\tripinfo.xml
1,3,4,268.567,E10;E14;E21;E5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i003,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i003\tripinfo.xml
1,4,3,295.321,E1;E3;E30,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i004,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i004\tripinfo.xml
1,5,2,310.904,E25;E31,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i005,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i005\tripinfo.xml
1,6,1,295.127,E17,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i006,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i006\tripinfo.xml
1,7,1,299.278,E38,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i007,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i007\tripinfo.xml
1,8,2,303.944,E23;E3,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i008,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i008\tripinfo.xml
1,9,3,304.402,E13;E24;E39,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i009,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i009\tripinfo.xml
1,10,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i010,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i010\tripinfo.xml
1,11,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i011,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\none_seed2\g001_i011\tripinfo.xml
