gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,8,632.7413333333334,-502325084#0;-535519490#1;-7365262;111677671#0;111681905#2;24337240#3;26216781#3;4935286#2,runs_J_k16_plain\both_seed0\g001_i000,runs_J_k16_plain\both_seed0\g001_i000\tripinfo.xml
1,1,14,1000000000000.0,-111681903#1;-24337240#7;-311298658;-311298665;-782714971#2;111677669#0;205590836#2;26216781#1;4935286#2;4935286#3;498033359#0;535519490#1;876057376;876343449#2,runs_J_k16_plain\both_seed0\g001_i001,runs_J_k16_plain\both_seed0\g001_i001\tripinfo.xml
1,2,2,1000000000000.0,-311298665;4935286#2,runs_J_k16_plain\both_seed0\g001_i002,runs_J_k16_plain\both_seed0\g001_i002\tripinfo.xml
1,3,9,742.2653333333334,-111681903#1;-311298685;-535519490#1;-782714971#1;111681905#2;24337240#5;25970859#0;311298665;835445203,runs_J_k16_plain\both_seed0\g001_i003,runs_J_k16_plain\both_seed0\g001_i003\tripinfo.xml
1,4,11,1000000000000.0,-24337240#4;-28298231;-311298662#0;-311298665;-498033359#1;-7365262;120682114#1;28468730#1;311298662#0;311298662#1;37628709#1,runs_J_k16_plain\both_seed0\g001_i004,runs_J_k16_plain\both_seed0\g001_i004\tripinfo.xml
1,5,13,1000000000000.0,-120682114#3;-25970859#1;-311298658;-311298665;-498033359#0;-782714966#0;-782714971#0;-782714971#4;24337240#3;4935286#2;4970256#6;498033359#2;876343449#1,runs_J_k16_plain\both_seed0\g001_i005,runs_J_k16_plain\both_seed0\g001_i005\tripinfo.xml
1,6,10,1000000000000.0,-24337240#6;-311298658;-311298665;-535519490#1;111677668#0;111677669#0;111681905#2;120682114#2;37628709#0;876057378#0,runs_J_k16_plain\both_seed0\g001_i006,runs_J_k16_plain\both_seed0\g001_i006\tripinfo.xml
1,7,16,1000000000000.0,-111677668#3;-111681903#1;-311298665;-5197062#3;111677669#3;120682114#2;205590836#2;24337240#0;25970859#1;311298662#0;311298665;4935286#2;4970256#8;782714966#1;876057378#3;876057378#5,runs_J_k16_plain\both_seed0\g001_i007,runs_J_k16_plain\both_seed0\g001_i007\tripinfo.xml
1,8,12,379.62266666666665,-311298665;-5197062#3;-880137009#0;120682114#3;26216781#2;37628709#0;4935286#0;4935286#2;4935299#1;58621262#1;62826731;876057378#2,runs_J_k16_plain\both_seed0\g001_i008,runs_J_k16_plain\both_seed0\g001_i008\tripinfo.xml
1,9,7,1000000000000.0,-111681903#1;-311298665;-535519490#1;131942152;24337240#4;25970859#0;28468732#1,runs_J_k16_plain\both_seed0\g001_i009,runs_J_k16_plain\both_seed0\g001_i009\tripinfo.xml
1,10,5,1000000000000.0,-311298665;111681905#2;120682114#1;24337240#0;4935286#2,runs_J_k16_plain\both_seed0\g001_i010,runs_J_k16_plain\both_seed0\g001_i010\tripinfo.xml
1,11,10,495.498,-311298662#0;-498033359#0;-535519490#1;-7365262;28468730#1;4935286#1;4935286#3;782710712;782714966#0;782714971#4,runs_J_k16_plain\both_seed0\g001_i011,runs_J_k16_plain\both_seed0\g001_i011\tripinfo.xml
1,12,5,1000000000000.0,-311298665;28468730#0;4935286#2;535519490#0;880140407,runs_J_k16_plain\both_seed0\g001_i012,runs_J_k16_plain\both_seed0\g001_i012\tripinfo.xml
1,13,4,1000000000000.0,-311298665;111681905#2;4935286#3;502325084#0,runs_J_k16_plain\both_seed0\g001_i013,runs_J_k16_plain\both_seed0\g001_i013\tripinfo.xml
1,14,9,436.92533333333336,-111677671#0;-24337240#7;-535519490#1;-782714971#0;37628709#1;4935286#2;502325084#3;535519490#0;876343449#1,runs_J_k16_plain\both_seed0\g001_i014,runs_J_k16_plain\both_seed0\g001_i014\tripinfo.xml
1,15,5,1000000000000.0,-24337240#2;-311298665;-311298685;111677668#4;4935286#2,runs_J_k16_plain\both_seed0\g001_i015,runs_J_k16_plain\both_seed0\g001_i015\tripinfo.xml
1,16,10,1000000000000.0,-111681903#0;-120682114#1;-311298665;-535519490#1;25970859#1;26216779#1;4935286#1;4935286#2;783907721#2;876057378#2,runs_J_k16_plain\both_seed0\g001_i016,runs_J_k16_plain\both_seed0\g001_i016\tripinfo.xml
1,17,4,373.832,111677669#3;24337240#0;24337240#7;4935286#2,runs_J_k16_plain\both_seed0\g001_i017,runs_J_k16_plain\both_seed0\g001_i017\tripinfo.xml
1,18,3,1000000000000.0,-311298665;-502325084#1;-5197062#3,runs_J_k16_plain\both_seed0\g001_i018,runs_J_k16_plain\both_seed0\g001_i018\tripinfo.xml
1,19,11,1000000000000.0,-111681903#0;-205590836#0;-24337240#3;-311298665;-498033359#2;-7365262;-876343449#0;37628709#1;4935286#0;4935286#2;876057376,runs_J_k16_plain\both_seed0\g001_i019,runs_J_k16_plain\both_seed0\g001_i019\tripinfo.xml
1,20,16,1000000000000.0,-111681903#1;-311298665;-498033359#0;-502325084#0;-782714971#1;111677669#3;205590836#2;26216779#1;311298658;4935286#2;498033359#0;5197062#4;535519490#1;782714966#0;876057378#4;880137010,runs_J_k16_plain\both_seed0\g001_i020,runs_J_k16_plain\both_seed0\g001_i020\tripinfo.xml
1,21,4,1000000000000.0,-311298665;311298685;4935286#2;876057376,runs_J_k16_plain\both_seed0\g001_i021,runs_J_k16_plain\both_seed0\g001_i021\tripinfo.xml
