instance_id,mode,edge,count_in_seed_bests,share_in_seed_bests
B_k9_1od_x0.8,init,E45,1,0.1
B_k9_1od_x0.8,init,E49,1,0.1
B_k9_1od_x0.8,init,E57,1,0.1
B_k9_1od_x0.8,init,E6,1,0.1
B_k9_1od_x0.8,init,E63,1,0.1
B_k9_1od_x0.8,init,E8,1,0.1
B_k9_1od_x0.8,mutation,-E11,7,0.7
B_k9_1od_x0.8,mutation,E9,7,0.7
B_k9_1od_x0.8,mutation,-E45,6,0.6
B_k9_1od_x0.8,mutation,E12,5,0.5
B_k9_1od_x0.8,mutation,E25,5,0.5
B_k9_1od_x0.8,mutation,E40,5,0.5
B_k9_1od_x0.8,mutation,E56,5,0.5
B_k9_1od_x0.8,mutation,-E9,4,0.4
B_k9_1od_x0.8,mutation,-E52,3,0.3
B_k9_1od_x0.8,mutation,-E12,2,0.2
B_k9_1od_x0.8,mutation,-E20,2,0.2
B_k9_1od_x0.8,mutation,-E29,2,0.2
B_k9_1od_x0.8,mutation,-E30,2,0.2
B_k9_1od_x0.8,mutation,-E44,2,0.2
B_k9_1od_x0.8,mutation,E14,2,0.2
B_k9_1od_x0.8,mutation,E19,2,0.2
B_k9_1od_x0.8,mutation,E22,2,0.2
B_k9_1od_x0.8,mutation,E30,2,0.2
B_k9_1od_x0.8,mutation,E38,2,0.2
B_k9_1od_x0.8,mutation,E50,2,0.2
B_k9_1od_x0.8,mutation,E64,2,0.2
B_k9_1od_x0.8,mutation,-E13,1,0.1
B_k9_1od_x0.8,mutation,-E26,1,0.1
B_k9_1od_x0.8,mutation,-E31,1,0.1
B_k9_1od_x0.8,mutation,-E43,1,0.1
B_k9_1od_x0.8,mutation,-E47,1,0.1
B_k9_1od_x0.8,mutation,-E51,1,0.1
B_k9_1od_x0.8,mutation,-E58,1,0.1
B_k9_1od_x0.8,mutation,E110,1,0.1
B_k9_1od_x0.8,mutation,E20,1,0.1
B_k9_1od_x0.8,mutation,E28,1,0.1
B_k9_1od_x0.8,mutation,E29,1,0.1
B_k9_1od_x0.8,mutation,E32,1,0.1
B_k9_1od_x0.8,mutation,E45,1,0.1
B_k9_1od_x0.8,mutation,E47,1,0.1
B_k9_1od_x0.8,mutation,E53,1,0.1
B_k9_1od_x0.8,mutation,E57,1,0.1
B_k9_1od_x0.8,mutation,E6,1,0.1
B_k9_1od_x0.8,mutation,E62,1,0.1
B_k9_1od_x0.8,mutation,E7,1,0.1
B_k9_1od_x0.8,none,-E11,6,0.6
B_k9_1od_x0.8,none,E40,4,0.4
B_k9_1od_x0.8,none,E9,4,0.4
B_k9_1od_x0.8,none,-E43,3,0.3
B_k9_1od_x0.8,none,E12,3,0.3
B_k9_1od_x0.8,none,E22,3,0.3
B_k9_1od_x0.8,none,-E14,2,0.2
B_k9_1od_x0.8,none,-E15,2,0.2
B_k9_1od_x0.8,none,-E19,2,0.2
B_k9_1od_x0.8,none,-E20,2,0.2
B_k9_1od_x0.8,none,-E41,2,0.2
B_k9_1od_x0.8,none,-E44,2,0.2
B_k9_1od_x0.8,none,-E46,2,0.2
B_k9_1od_x0.8,none,E11,2,0.2
B_k9_1od_x0.8,none,E110,2,0.2
B_k9_1od_x0.8,none,E19,2,0.2
B_k9_1od_x0.8,none,E23,2,0.2
B_k9_1od_x0.8,none,E27,2,0.2
B_k9_1od_x0.8,none,E29,2,0.2
B_k9_1od_x0.8,none,E31,2,0.2
B_k9_1od_x0.8,none,E51,2,0.2
B_k9_1od_x0.8,none,E59,2,0.2
B_k9_1od_x0.8,none,-E13,1,0.1
B_k9_1od_x0.8,none,-E21,1,0.1
B_k9_1od_x0.8,none,-E26,1,0.1
B_k9_1od_x0.8,none,-E27,1,0.1
B_k9_1od_x0.8,none,-E29,1,0.1
B_k9_1od_x0.8,none,-E30,1,0.1
B_k9_1od_x0.8,none,-E32,1,0.1
B_k9_1od_x0.8,none,-E35,1,0.1
B_k9_1od_x0.8,none,-E40,1,0.1
B_k9_1od_x0.8,none,-E45,1,0.1
B_k9_1od_x0.8,none,-E51,1,0.1
B_k9_1od_x0.8,none,-E58,1,0.1
B_k9_1od_x0.8,none,-E6,1,0.1
B_k9_1od_x0.8,none,-E63,1,0.1
B_k9_1od_x0.8,none,-E64,1,0.1
B_k9_1od_x0.8,none,-E7,1,0.1
B_k9_1od_x0.8,none,-E9,1,0.1
B_k9_1od_x0.8,none,E16,1,0.1
B_k9_1od_x0.8,none,E17,1,0.1
B_k9_1od_x0.8,none,E20,1,0.1
B_k9_1od_x0.8,none,E24,1,0.1
B_k9_1od_x0.8,none,E28,1,0.1
B_k9_1od_x0.8,none,E30,1,0.1
B_k9_1od_x0.8,none,E34,1,0.1
B_k9_1od_x0.8,none,E39,1,0.1
B_k9_1od_x0.8,none,E45,1,0.1
B_k9_1od_x0.8,none,E47,1,0.1
B_k9_1od_x0.8,none,E53,1,0.1
B_k9_1od_x0.8,none,E57,1,0.1
B_k9_1od_x0.8,none,E58,1,0.1
B_k9_1od_x0.8,none,E6,1,0.1
B_k9_1od_x0.8,none,E8,1,0.1
B_k9_1od_x1.0,both,-E11,8,0.8
B_k9_1od_x1.0,both,E9,6,0.6
B_k9_1od_x1.0,both,-E12,4,0.4
B_k9_1od_x1.0,both,-E27,4,0.4
B_k9_1od_x1.0,both,-E8,4,0.4
B_k9_1od_x1.0,both,E12,3,0.3
B_k9_1od_x1.0,both,E47,3,0.3
B_k9_1od_x1.0,both,E8,3,0.3
B_k9_1od_x1.0,both,-E13,2,0.2
B_k9_1od_x1.0,both,-E21,2,0.2
B_k9_1od_x1.0,both,-E46,2,0.2
B_k9_1od_x1.0,both,-E7,2,0.2
B_k9_1od_x1.0,both,E17,2,0.2
B_k9_1od_x1.0,both,E19,2,0.2
B_k9_1od_x1.0,both,E22,2,0.2
B_k9_1od_x1.0,both,E40,2,0.2
B_k9_1od_x1.0,both,E50,2,0.2
B_k9_1od_x1.0,both,E56,2,0.2
B_k9_1od_x1.0,both,E58,2,0.2
B_k9_1od_x1.0,both,E6,2,0.2
B_k9_1od_x1.0,both,-E14,1,0.1
B_k9_1od_x1.0,both,-E16,1,0.1
B_k9_1od_x1.0,both,-E20,1,0.1
B_k9_1od_x1.0,both,-E23,1,0.1
B_k9_1od_x1.0,both,-E30,1,0.1
B_k9_1od_x1.0,both,-E32,1,0.1
B_k9_1od_x1.0,both,-E39,1,0.1
B_k9_1od_x1.0,both,-E45,1,0.1
B_k9_1od_x1.0,both,-E47,1,0.1
B_k9_1od_x1.0,both,-E51,1,0.1
B_k9_1od_x1.0,both,-E52,1,0.1
B_k9_1od_x1.0,both,-E53,1,0.1
B_k9_1od_x1.0,both,-E63,1,0.1
B_k9_1od_x1.0,both,E11,1,0.1
B_k9_1od_x1.0,both,E110,1,0.1
B_k9_1od_x1.0,both,E13,1,0.1
B_k9_1od_x1.0,both,E15,1,0.1
B_k9_1od_x1.0,both,E16,1,0.1
B_k9_1od_x1.0,both,E20,1,0.1
B_k9_1od_x1.0,both,E21,1,0.1
B_k9_1od_x1.0,both,E23,1,0.1
B_k9_1od_x1.0,both,E28,1,0.1
B_k9_1od_x1.0,both,E29,1,0.1
B_k9_1od_x1.0,both,E32,1,0.1
B_k9_1od_x1.0,both,E34,1,0.1
B_k9_1od_x1.0,both,E38,1,0.1
B_k9_1od_x1.0,both,E39,1,0.1
B_k9_1od_x1.0,both,E43,1,0.1
B_k9_1od_x1.0,both,E46,1,0.1
B_k9_1od_x1.0,both,E63,1,0.1
B_k9_1od_x1.0,both,E7,1,0.1
B_k9_1od_x1.0,init,-E11,7,0.7
B_k9_1od_x1.0,init,E9,6,0.6
B_k9_1od_x1.0,init,-E30,3,0.3
B_k9_1od_x1.0,init,-E32,3,0.3
B_k9_1od_x1.0,init,E11,3,0.3
B_k9_1od_x1.0,init,E27,3,0.3
B_k9_1od_x1.0,init,E56,3,0.3
B_k9_1od_x1.0,init,E62,3,0.3
B_k9_1od_x1.0,init,-E26,2,0.2
B_k9_1od_x1.0,init,-E39,2,0.2
B_k9_1od_x1.0,init,-E45,2,0.2
B_k9_1od_x1.0,init,E12,2,0.2
B_k9_1od_x1.0,init,E15,2,0.2
B_k9_1od_x1.0,init,E17,2,0.2
B_k9_1od_x1.0,init,E20,2,0.2
B_k9_1od_x1.0,init,E21,2,0.2
B_k9_1od_x1.0,init,E40,2,0.2
B_k9_1od_x1.0,init,E6,2,0.2
B_k9_1od_x1.0,init,E63,2,0.2
B_k9_1od_x1.0,init,E7,2,0.2
B_k9_1od_x1.0,init,E8,2,0.2
B_k9_1od_x1.0,init,-E13,1,0.1
B_k9_1od_x1.0,init,-E15,1,0.1
B_k9_1od_x1.0,init,-E17,1,0.1
B_k9_1od_x1.0,init,-E29,1,0.1
B_k9_1od_x1.0,init,-E31,1,0.1
B_k9_1od_x1.0,init,-E38,1,0.1
B_k9_1od_x1.0,init,-E43,1,0.1
B_k9_1od_x1.0,init,-E44,1,0.1
B_k9_1od_x1.0,init,-E58,1,0.1
B_k9_1od_x1.0,init,-E64,1,0.1
B_k9_1od_x1.0,init,-E7,1,0.1
B_k9_1od_x1.0,init,-E8,1,0.1
B_k9_1od_x1.0,init,-E9,1,0.1
B_k9_1od_x1.0,init,E10,1,0.1
B_k9_1od_x1.0,init,E13,1,0.1
B_k9_1od_x1.0,init,E14,1,0.1
B_k9_1od_x1.0,init,E16,1,0.1
B_k9_1od_x1.0,init,E19,1,0.1
B_k9_1od_x1.0,init,E22,1,0.1
B_k9_1od_x1.0,init,E30,1,0.1
B_k9_1od_x1.0,init,E33,1,0.1
B_k9_1od_x1.0,init,E34,1,0.1
B_k9_1od_x1.0,init,E38,1,0.1
B_k9_1od_x1.0,init,E43,1,0.1
B_k9_1od_x1.0,init,E47,1,0.1
B_k9_1od_x1.0,init,E49,1,0.1
B_k9_1od_x1.0,init,E50,1,0.1
B_k9_1od_x1.0,init,E51,1,0.1
B_k9_1od_x1.0,init,E58,1,0.1
B_k9_1od_x1.0,mutation,E9,9,0.9
B_k9_1od_x1.0,mutation,-E11,6,0.6
B_k9_1od_x1.0,mutation,-E12,3,0.3
B_k9_1od_x1.0,mutation,-E22,3,0.3
B_k9_1od_x1.0,mutation,-E29,3,0.3
B_k9_1od_x1.0,mutation,-E46,3,0.3
B_k9_1od_x1.0,mutation,-E9,3,0.3
B_k9_1od_x1.0,mutation,E56,3,0.3
B_k9_1od_x1.0,mutation,-E45,2,0.2
B_k9_1od_x1.0,mutation,-E58,2,0.2
B_k9_1od_x1.0,mutation,-E63,2,0.2
B_k9_1od_x1.0,mutation,-E8,2,0.2
B_k9_1od_x1.0,mutation,E110,2,0.2
B_k9_1od_x1.0,mutation,E12,2,0.2
B_k9_1od_x1.0,mutation,E15,2,0.2
B_k9_1od_x1.0,mutation,E20,2,0.2
B_k9_1od_x1.0,mutation,E22,2,0.2
B_k9_1od_x1.0,mutation,E27,2,0.2
B_k9_1od_x1.0,mutation,E29,2,0.2
B_k9_1od_x1.0,mutation,E30,2,0.2
B_k9_1od_x1.0,mutation,E47,2,0.2
B_k9_1od_x1.0,mutation,E7,2,0.2
B_k9_1od_x1.0,mutation,E8,2,0.2
B_k9_1od_x1.0,mutation,-E14,1,0.1
B_k9_1od_x1.0,mutation,-E19,1,0.1
B_k9_1od_x1.0,mutation,-E20,1,0.1
B_k9_1od_x1.0,mutation,-E26,1,0.1
B_k9_1od_x1.0,mutation,-E27,1,0.1
B_k9_1od_x1.0,mutation,-E31,1,0.1
B_k9_1od_x1.0,mutation,-E35,1,0.1
B_k9_1od_x1.0,mutation,-E38,1,0.1
B_k9_1od_x1.0,mutation,-E39,1,0.1
B_k9_1od_x1.0,mutation,-E40,1,0.1
B_k9_1od_x1.0,mutation,-E41,1,0.1
B_k9_1od_x1.0,mutation,-E47,1,0.1
B_k9_1od_x1.0,mutation,-E51,1,0.1
B_k9_1od_x1.0,mutation,-E52,1,0.1
B_k9_1od_x1.0,mutation,-E7,1,0.1
B_k9_1od_x1.0,mutation,E11,1,0.1
B_k9_1od_x1.0,mutation,E13,1,0.1
B_k9_1od_x1.0,mutation,E19,1,0.1
B_k9_1od_x1.0,mutation,E23,1,0.1
B_k9_1od_x1.0,mutation,E40,1,0.1
B_k9_1od_x1.0,mutation,E50,1,0.1
B_k9_1od_x1.0,mutation,E51,1,0.1
B_k9_1od_x1.0,mutation,E53,1,0.1
B_k9_1od_x1.0,mutation,E57,1,0.1
B_k9_1od_x1.0,mutation,E6,1,0.1
B_k9_1od_x1.0,mutation,E63,1,0.1
B_k9_1od_x1.0,mutation,E64,1,0.1
B_k9_1od_x1.0,none,-E11,6,0.6
B_k9_1od_x1.0,none,E9,5,0.5
B_k9_1od_x1.0,none,-E14,3,0.3
B_k9_1od_x1.0,none,-E19,3,0.3
B_k9_1od_x1.0,none,-E26,3,0.3
B_k9_1od_x1.0,none,-E35,3,0.3
B_k9_1od_x1.0,none,E27,3,0.3
B_k9_1od_x1.0,none,E47,3,0.3
B_k9_1od_x1.0,none,E57,3,0.3
B_k9_1od_x1.0,none,E8,3,0.3
B_k9_1od_x1.0,none,-E20,2,0.2
B_k9_1od_x1.0,none,-E31,2,0.2
B_k9_1od_x1.0,none,-E46,2,0.2
B_k9_1od_x1.0,none,-E52,2,0.2
B_k9_1od_x1.0,none,-E8,2,0.2
B_k9_1od_x1.0,none,E24,2,0.2
B_k9_1od_x1.0,none,E29,2,0.2
B_k9_1od_x1.0,none,E40,2,0.2
B_k9_1od_x1.0,none,E43,2,0.2
B_k9_1od_x1.0,none,E64,2,0.2
B_k9_1od_x1.0,none,-E13,1,0.1
B_k9_1od_x1.0,none,-E17,1,0.1
B_k9_1od_x1.0,none,-E22,1,0.1
B_k9_1od_x1.0,none,-E23,1,0.1
B_k9_1od_x1.0,none,-E27,1,0.1
B_k9_1od_x1.0,none,-E30,1,0.1
B_k9_1od_x1.0,none,-E32,1,0.1
B_k9_1od_x1.0,none,-E39,1,0.1
B_k9_1od_x1.0,none,-E40,1,0.1
B_k9_1od_x1.0,none,-E41,1,0.1
B_k9_1od_x1.0,none,-E44,1,0.1
B_k9_1od_x1.0,none,-E45,1,0.1
B_k9_1od_x1.0,none,-E47,1,0.1
B_k9_1od_x1.0,none,-E50,1,0.1
B_k9_1od_x1.0,none,-E58,1,0.1
B_k9_1od_x1.0,none,E110,1,0.1
B_k9_1od_x1.0,none,E12,1,0.1
B_k9_1od_x1.0,none,E14,1,0.1
B_k9_1od_x1.0,none,E15,1,0.1
B_k9_1od_x1.0,none,E16,1,0.1
B_k9_1od_x1.0,none,E19,1,0.1
B_k9_1od_x1.0,none,E20,1,0.1
B_k9_1od_x1.0,none,E21,1,0.1
B_k9_1od_x1.0,none,E22,1,0.1
B_k9_1od_x1.0,none,E32,1,0.1
B_k9_1od_x1.0,none,E38,1,0.1
B_k9_1od_x1.0,none,E49,1,0.1
B_k9_1od_x1.0,none,E50,1,0.1
B_k9_1od_x1.0,none,E51,1,0.1
B_k9_1od_x1.0,none,E56,1,0.1
B_k9_1od_x1.0,none,E58,1,0.1
B_k9_1od_x1.0,none,E6,1,0.1
B_k9_1od_x1.0,none,E62,1,0.1
B_k9_1od_x1.0,none,E63,1,0.1
B_k9_1od_x1.0,none,E7,1,0.1
B_k9_1od_x1.2,both,E9,10,1.0
B_k9_1od_x1.2,both,-E11,6,0.6
B_k9_1od_x1.2,both,E12,6,0.6
B_k9_1od_x1.2,both,-E45,4,0.4
B_k9_1od_x1.2,both,-E47,4,0.4
B_k9_1od_x1.2,both,-E26,3,0.3
B_k9_1od_x1.2,both,-E9,3,0.3
B_k9_1od_x1.2,both,E110,3,0.3
B_k9_1od_x1.2,both,E20,3,0.3
B_k9_1od_x1.2,both,-E17,2,0.2
B_k9_1od_x1.2,both,-E23,2,0.2
B_k9_1od_x1.2,both,-E43,2,0.2
B_k9_1od_x1.2,both,-E51,2,0.2
B_k9_1od_x1.2,both,-E64,2,0.2
B_k9_1od_x1.2,both,E33,2,0.2
B_k9_1od_x1.2,both,E40,2,0.2
B_k9_1od_x1.2,both,E51,2,0.2
B_k9_1od_x1.2,both,E58,2,0.2
B_k9_1od_x1.2,both,E63,2,0.2
B_k9_1od_x1.2,both,-E12,1,0.1
B_k9_1od_x1.2,both,-E13,1,0.1
B_k9_1od_x1.2,both,-E20,1,0.1
B_k9_1od_x1.2,both,-E27,1,0.1
B_k9_1od_x1.2,both,-E29,1,0.1
B_k9_1od_x1.2,both,-E31,1,0.1
B_k9_1od_x1.2,both,-E32,1,0.1
B_k9_1od_x1.2,both,-E35,1,0.1
B_k9_1od_x1.2,both,-E38,1,0.1
B_k9_1od_x1.2,both,-E41,1,0.1
B_k9_1od_x1.2,both,-E46,1,0.1
B_k9_1od_x1.2,both,-E52,1,0.1
B_k9_1od_x1.2,both,-E58,1,0.1
B_k9_1od_x1.2,both,-E7,1,0.1
B_k9_1od_x1.2,both,E14,1,0.1
B_k9_1od_x1.2,both,E15,1,0.1
B_k9_1od_x1.2,both,E16,1,0.1
B_k9_1od_x1.2,both,E17,1,0.1
B_k9_1od_x1.2,both,E19,1,0.1
B_k9_1od_x1.2,both,E23,1,0.1
B_k9_1od_x1.2,both,E28,1,0.1
B_k9_1od_x1.2,both,E29,1,0.1
B_k9_1od_x1.2,both,E34,1,0.1
B_k9_1od_x1.2,both,E38,1,0.1
B_k9_1od_x1.2,both,E39,1,0.1
B_k9_1od_x1.2,both,E53,1,0.1
B_k9_1od_x1.2,both,E6,1,0.1
B_k9_1od_x1.2,both,E8,1,0.1
B_k9_1od_x1.2,init,-E11,7,0.7
B_k9_1od_x1.2,init,E9,7,0.7
B_k9_1od_x1.2,init,E16,5,0.5
B_k9_1od_x1.2,init,E12,4,0.4
B_k9_1od_x1.2,init,-E12,3,0.3
B_k9_1od_x1.2,init,-E15,2,0.2
B_k9_1od_x1.2,init,-E27,2,0.2
B_k9_1od_x1.2,init,-E35,2,0.2
B_k9_1od_x1.2,init,-E43,2,0.2
B_k9_1od_x1.2,init,-E44,2,0.2
B_k9_1od_x1.2,init,-E45,2,0.2
B_k9_1od_x1.2,init,-E58,2,0.2
B_k9_1od_x1.2,init,-E9,2,0.2
B_k9_1od_x1.2,init,E14,2,0.2
B_k9_1od_x1.2,init,E17,2,0.2
B_k9_1od_x1.2,init,E24,2,0.2
B_k9_1od_x1.2,init,E29,2,0.2
B_k9_1od_x1.2,init,E43,2,0.2
B_k9_1od_x1.2,init,E47,2,0.2
B_k9_1od_x1.2,init,E50,2,0.2
B_k9_1od_x1.2,init,E52,2,0.2
B_k9_1od_x1.2,init,E53,2,0.2
B_k9_1od_x1.2,init,E62,2,0.2
B_k9_1od_x1.2,init,-E13,1,0.1
B_k9_1od_x1.2,init,-E21,1,0.1
B_k9_1od_x1.2,init,-E22,1,0.1
B_k9_1od_x1.2,init,-E26,1,0.1
B_k9_1od_x1.2,init,-E29,1,0.1
B_k9_1od_x1.2,init,-E31,1,0.1
B_k9_1od_x1.2,init,-E32,1,0.1
B_k9_1od_x1.2,init,-E41,1,0.1
B_k9_1od_x1.2,init,-E46,1,0.1
B_k9_1od_x1.2,init,-E50,1,0.1
B_k9_1od_x1.2,init,-E51,1,0.1
B_k9_1od_x1.2,init,-E52,1,0.1
B_k9_1od_x1.2,init,-E6,1,0.1
B_k9_1od_x1.2,init,-E63,1,0.1
B_k9_1od_x1.2,init,-E7,1,0.1
B_k9_1od_x1.2,init,-E8,1,0.1
B_k9_1od_x1.2,init,E11,1,0.1
B_k9_1od_x1.2,init,E110,1,0.1
B_k9_1od_x1.2,init,E20,1,0.1
B_k9_1od_x1.2,init,E22,1,0.1
B_k9_1od_x1.2,init,E25,1,0.1
B_k9_1od_x1.2,init,E33,1,0.1
B_k9_1od_x1.2,init,E34,1,0.1
B_k9_1od_x1.2,init,E38,1,0.1
B_k9_1od_x1.2,init,E63,1,0.1
B_k9_1od_x1.2,init,E64,1,0.1
B_k9_1od_x1.2,init,E8,1,0.1
B_k9_1od_x1.2,mutation,E9,10,1.0
B_k9_1od_x1.2,mutation,E12,8,0.8
B_k9_1od_x1.2,mutation,-E26,3,0.3
B_k9_1od_x1.2,mutation,-E8,3,0.3
B_k9_1od_x1.2,mutation,E15,3,0.3
B_k9_1od_x1.2,mutation,E40,3,0.3
B_k9_1od_x1.2,mutation,-E11,2,0.2
B_k9_1od_x1.2,mutation,-E12,2,0.2
B_k9_1od_x1.2,mutation,-E14,2,0.2
B_k9_1od_x1.2,mutation,-E22,2,0.2
B_k9_1od_x1.2,mutation,-E29,2,0.2
B_k9_1od_x1.2,mutation,-E31,2,0.2
B_k9_1od_x1.2,mutation,-E43,2,0.2
B_k9_1od_x1.2,mutation,-E45,2,0.2
B_k9_1od_x1.2,mutation,-E52,2,0.2
B_k9_1od_x1.2,mutation,-E9,2,0.2
B_k9_1od_x1.2,mutation,E14,2,0.2
B_k9_1od_x1.2,mutation,E21,2,0.2
B_k9_1od_x1.2,mutation,E23,2,0.2
B_k9_1od_x1.2,mutation,E50,2,0.2
B_k9_1od_x1.2,mutation,E51,2,0.2
B_k9_1od_x1.2,mutation,E53,2,0.2
B_k9_1od_x1.2,mutation,E62,2,0.2
B_k9_1od_x1.2,mutation,-E13,1,0.1
B_k9_1od_x1.2,mutation,-E20,1,0.1
B_k9_1od_x1.2,mutation,-E28,1,0.1
B_k9_1od_x1.2,mutation,-E30,1,0.1
B_k9_1od_x1.2,mutation,-E32,1,0.1
B_k9_1od_x1.2,mutation,-E35,1,0.1
B_k9_1od_x1.2,mutation,-E40,1,0.1
B_k9_1od_x1.2,mutation,-E44,1,0.1
B_k9_1od_x1.2,mutation,-E47,1,0.1
B_k9_1od_x1.2,mutation,-E50,1,0.1
B_k9_1od_x1.2,mutation,-E51,1,0.1
B_k9_1od_x1.2,mutation,-E6,1,0.1
B_k9_1od_x1.2,mutation,-E63,1,0.1
B_k9_1od_x1.2,mutation,E10,1,0.1
B_k9_1od_x1.2,mutation,E110,1,0.1
B_k9_1od_x1.2,mutation,E13,1,0.1
B_k9_1od_x1.2,mutation,E17,1,0.1
B_k9_1od_x1.2,mutation,E26,1,0.1
B_k9_1od_x1.2,mutation,E32,1,0.1
B_k9_1od_x1.2,mutation,E33,1,0.1
B_k9_1od_x1.2,mutation,E38,1,0.1
B_k9_1od_x1.2,mutation,E49,1,0.1
B_k9_1od_x1.2,mutation,E56,1,0.1
B_k9_1od_x1.2,mutation,E57,1,0.1
B_k9_1od_x1.2,mutation,E6,1,0.1
B_k9_1od_x1.2,mutation,E63,1,0.1
B_k9_1od_x1.2,none,E9,6,0.6
B_k9_1od_x1.2,none,-E11,5,0.5
B_k9_1od_x1.2,none,E12,5,0.5
B_k9_1od_x1.2,none,-E45,4,0.4
B_k9_1od_x1.2,none,-E26,3,0.3
B_k9_1od_x1.2,none,-E32,3,0.3
B_k9_1od_x1.2,none,E40,3,0.3
B_k9_1od_x1.2,none,E56,3,0.3
B_k9_1od_x1.2,none,E6,3,0.3
B_k9_1od_x1.2,none,-E15,2,0.2
B_k9_1od_x1.2,none,-E23,2,0.2
B_k9_1od_x1.2,none,-E28,2,0.2
B_k9_1od_x1.2,none,-E46,2,0.2
B_k9_1od_x1.2,none,-E7,2,0.2
B_k9_1od_x1.2,none,E110,2,0.2
B_k9_1od_x1.2,none,E17,2,0.2
B_k9_1od_x1.2,none,E28,2,0.2
B_k9_1od_x1.2,none,E29,2,0.2
B_k9_1od_x1.2,none,E38,2,0.2
B_k9_1od_x1.2,none,E39,2,0.2
B_k9_1od_x1.2,none,E49,2,0.2
B_k9_1od_x1.2,none,-E19,1,0.1
B_k9_1od_x1.2,none,-E25,1,0.1
B_k9_1od_x1.2,none,-E29,1,0.1
B_k9_1od_x1.2,none,-E30,1,0.1
B_k9_1od_x1.2,none,-E41,1,0.1
B_k9_1od_x1.2,none,-E43,1,0.1
B_k9_1od_x1.2,none,-E44,1,0.1
B_k9_1od_x1.2,none,-E50,1,0.1
B_k9_1od_x1.2,none,-E52,1,0.1
B_k9_1od_x1.2,none,-E53,1,0.1
B_k9_1od_x1.2,none,-E58,1,0.1
B_k9_1od_x1.2,none,-E64,1,0.1
B_k9_1od_x1.2,none,-E8,1,0.1
B_k9_1od_x1.2,none,-E9,1,0.1
B_k9_1od_x1.2,none,E11,1,0.1
B_k9_1od_x1.2,none,E14,1,0.1
B_k9_1od_x1.2,none,E21,1,0.1
B_k9_1od_x1.2,none,E23,1,0.1
B_k9_1od_x1.2,none,E24,1,0.1
B_k9_1od_x1.2,none,E31,1,0.1
B_k9_1od_x1.2,none,E32,1,0.1
B_k9_1od_x1.2,none,E34,1,0.1
B_k9_1od_x1.2,none,E50,1,0.1
B_k9_1od_x1.2,none,E51,1,0.1
B_k9_1od_x1.2,none,E53,1,0.1
B_k9_1od_x1.2,none,E62,1,0.1
B_k9_1od_x1.2,none,E63,1,0.1
B_k9_1od_x1.2,none,E8,1,0.1
B_k9_2od_x0.8,both,E8,10,1.0
B_k9_2od_x0.8,both,E52,6,0.6
B_k9_2od_x0.8,both,E63,6,0.6
B_k9_2od_x0.8,both,-E11,5,0.5
B_k9_2od_x0.8,both,E33,4,0.4
B_k9_2od_x0.8,both,-E12,2,0.2
B_k9_2od_x0.8,both,-E13,2,0.2
B_k9_2od_x0.8,both,-E15,2,0.2
B_k9_2od_x0.8,both,-E20,2,0.2
B_k9_2od_x0.8,both,-E21,2,0.2
B_k9_2od_x0.8,both,-E27,2,0.2
B_k9_2od_x0.8,both,-E38,2,0.2
B_k9_2od_x0.8,both,-E43,2,0.2
B_k9_2od_x0.8,both,-E51,2,0.2
B_k9_2od_x0.8,both,-E53,2,0.2
B_k9_2od_x0.8,both,-E64,2,0.2
B_k9_2od_x0.8,both,E110,2,0.2
B_k9_2od_x0.8,both,E43,2,0.2
B_k9_2od_x0.8,both,E7,2,0.2
B_k9_2od_x0.8,both,-E14,1,0.1
B_k9_2od_x0.8,both,-E16,1,0.1
B_k9_2od_x0.8,both,-E17,1,0.1
B_k9_2od_x0.8,both,-E22,1,0.1
B_k9_2od_x0.8,both,-E30,1,0.1
B_k9_2od_x0.8,both,-E40,1,0.1
B_k9_2od_x0.8,both,-E46,1,0.1
B_k9_2od_x0.8,both,-E47,1,0.1
B_k9_2od_x0.8,both,-E52,1,0.1
B_k9_2od_x0.8,both,-E58,1,0.1
B_k9_2od_x0.8,both,-E6,1,0.1
B_k9_2od_x0.8,both,-E8,1,0.1
B_k9_2od_x0.8,both,-E9,1,0.1
B_k9_2od_x0.8,both,E11,1,0.1
B_k9_2od_x0.8,both,E16,1,0.1
B_k9_2od_x0.8,both,E17,1,0.1
B_k9_2od_x0.8,both,E21,1,0.1
B_k9_2od_x0.8,both,E22,1,0.1
B_k9_2od_x0.8,both,E24,1,0.1
B_k9_2od_x0.8,both,E25,1,0.1
B_k9_2od_x0.8,both,E26,1,0.1
B_k9_2od_x0.8,both,E29,1,0.1
B_k9_2od_x0.8,both,E30,1,0.1
B_k9_2od_x0.8,both,E31,1,0.1
B_k9_2od_x0.8,both,E32,1,0.1
B_k9_2od_x0.8,both,E38,1,0.1
B_k9_2od_x0.8,both,E39,1,0.1
B_k9_2od_x0.8,both,E53,1,0.1
B_k9_2od_x0.8,both,E57,1,0.1
B_k9_2od_x0.8,both,E59,1,0.1
B_k9_2od_x0.8,both,E9,1,0.1
B_k9_2od_x0.8,init,E8,10,1.0
B_k9_2od_x0.8,init,-E21,4,0.4
B_k9_2od_x0.8,init,E64,4,0.4
B_k9_2od_x0.8,init,E39,3,0.3
B_k9_2od_x0.8,init,-E13,2,0.2
B_k9_2od_x0.8,init,-E43,2,0.2
B_k9_2od_x0.8,init,-E52,2,0.2
B_k9_2od_x0.8,init,-E53,2,0.2
